order_id,order_date,cuisine,price,restaurant_id,order_time,pickup_time,delivered_time,day,quantity,order_value,customer_id,restaurant_lat,restaurant_lon,customer_lat,customer_lon,distance_km,repeat_order,status,payment_method,delivery_minutes,rating
ORD2024001092,27-05-2024,Thai,821.41,R30,12:32,12:44,13:04,Wednesday,1,431.73,C014,15.58,73.32,13.76,70.35,4.13,Yes,Delivered,UPI,32,4
ORD2024001093,11-02-2024,Indian,738.57,R32,18:55,19:10,19:38,Tuesday,2,198.97,C027,14.96,87.55,14.57,82.23,4.62,Yes,Delivered,Cash,43,3
ORD2024001094,11-06-2024,Burgers,712.93,R22,17:46,17:58,19:04,Friday,2,761.69,C012,15.69,72.33,12.81,83.33,5.84,Yes,Cancelled,UPI,78,4
ORD2024001095,19-09-2024,Indian,796.99,R3,07:42,07:54,08:24,Thursday,1,836.08,C081,14.25,89.37,15.63,70.04,6.2,Yes,Delivered,UPI,42,3
ORD2024001096,09-12-2024,Italian,436.03,R3,08:31,08:43,09:20,Friday,3,498.08,C056,12.7,88.37,13.14,92.31,4.44,Yes,Delivered,Cash,49,3
ORD2024001097,26-07-2024,Mexican,217.87,R17,13:34,13:47,15:26,Monday,1,283.11,C076,14.93,75.07,14.48,89.97,5.16,No,Delivered,UPI,112,4
ORD2024001098,05-10-2024,Mexican,600.58,R42,19:56,20:01,21:56,Saturday,2,787.8,C034,12.84,76.24,12.89,73.59,2.2,No,Delivered,UPI,120,4
ORD2024001099,09-09-2024,Dessert,184.8,R11,23:57,00:05,00:37,Wednesday,1,379.68,C090,13.49,84.96,11.82,76.65,1.07,No,Delivered,UPI,40,3
ORD2024001100,17-05-2024,Dessert,132.45,R16,21:32,21:40,23:03,Sunday,2,622.94,C055,13.86,73.21,12.59,71.45,3.64,Yes,Cancelled,UPI,91,4
ORD2024001101,17-08-2024,Dessert,726.77,R50,15:18,15:33,15:50,Sunday,2,634.43,C073,12.22,87.18,14.1,87.17,5.77,No,Delivered,UPI,32,4
ORD2024001102,10-05-2024,Burgers,292.99,R41,18:33,18:48,19:55,Wednesday,1,337.54,C077,15.31,77.99,14.53,81.24,3.38,Yes,Delivered,UPI,82,4
ORD2024001103,16-08-2024,Dessert,456.24,R20,07:44,07:58,08:56,Friday,1,664.12,C079,13.43,84.95,14.48,82.71,6.83,Yes,Delivered,UPI,72,3
ORD2024001104,01-01-2024,Burgers,750.68,R20,21:56,22:07,22:29,Monday,4,459.26,C054,15,86.77,13.46,86.31,6.87,No,Delivered,UPI,33,3
ORD2024001105,10-07-2024,Sushi,386.82,R50,16:09,16:22,17:25,Thursday,1,295.01,C038,13.04,85.61,12.75,72.33,2.86,Yes,Delivered,UPI,76,3
ORD2024001106,17-09-2024,Burgers,758.88,R28,18:37,18:44,19:51,Monday,1,479.59,C069,15.45,76.11,14.9,78.16,4.94,Yes,Returned,UPI,74,4
ORD2024001107,15-09-2024,Dessert,786.06,R14,22:43,22:53,00:01,Monday,3,752.59,C062,12.27,69.56,12.49,89.38,5.22,No,Delivered,Cash,78,4
ORD2024001108,10-02-2024,Italian,769.62,R29,05:27,05:38,06:30,Monday,3,704.01,C019,14.44,76.08,15.08,81.04,5.72,No,Delivered,UPI,63,3
ORD2024001109,09-09-2024,Sushi,817.18,R4,23:04,23:15,00:14,Wednesday,3,705.76,C092,12.84,88.96,12.78,83.49,5.32,Yes,Delivered,Cash,70,3
ORD2024001110,18-02-2024,Dessert,456.76,R32,16:09,16:23,17:50,Tuesday,2,198.97,C027,14.96,87.55,14.57,82.23,4.62,Yes,Delivered,Cash,101,4
ORD2024001111,19-02-2024,Chinese,366.34,R3,17:02,17:15,18:51,Friday,3,498.08,C056,12.7,88.37,13.14,92.31,4.44,Yes,Delivered,Cash,109,3
ORD2024001112,20-08-2024,Mexican,806.61,R14,15:02,15:15,16:16,Saturday,2,189.5,C026,15.57,77.37,13.79,93.6,5.09,No,Delivered,Cash,74,3
ORD2024001113,23-01-2024,Thai,740.33,R20,15:04,15:15,16:15,Sunday,1,373.91,C058,14.82,89.52,15.57,89.53,2.68,Yes,Delivered,UPI,71,3
ORD2024001114,11-12-2024,Italian,693.16,R9,06:52,07:05,07:42,Friday,1,571.35,C046,12.02,86.18,12.35,72.53,0.34,Yes,Delivered,UPI,50,3
ORD2024001115,13-09-2024,Chinese,673.16,R24,14:19,14:28,15:21,Friday,1,355.93,C038,15.22,81.31,12.41,92.92,6.71,No,Delivered,Cash,62,4
ORD2024001116,03-09-2024,Burgers,799.14,R2,20:13,20:18,21:30,Saturday,4,530.49,C100,13.64,81.54,14.62,92.86,5.73,Yes,Delivered,Cash,77,3
ORD2024001117,17-04-2024,Thai,695.45,R37,20:56,21:01,22:47,Thursday,2,171.25,C054,13.38,85.19,14.22,89.18,6.1,No,Returned,UPI,111,3
ORD2024001118,23-12-2024,Sushi,628.38,R24,23:12,23:18,00:51,Monday,1,412,C002,13.5,73.51,15.59,88.86,5.72,Yes,Delivered,UPI,99,3
ORD2024001119,08-12-2024,Mexican,775.15,R34,19:01,19:07,20:57,Wednesday,2,153.78,C043,14.31,90.38,13.66,83.34,3.52,No,Delivered,UPI,116,3
ORD2024001120,07-10-2024,Indian,543.29,R2,02:00,02:15,03:49,Saturday,4,530.49,C100,13.64,81.54,14.62,92.86,5.73,Yes,Delivered,Cash,109,2
ORD2024001121,02-11-2024,Burgers,106.18,R21,03:01,03:11,04:40,Monday,3,839.87,C035,14.33,73.77,12.98,76.11,4.74,Yes,Delivered,UPI,99,2
ORD2024001122,03-06-2024,Sushi,114.85,R2,02:32,02:47,03:53,Saturday,4,530.49,C100,13.64,81.54,14.62,92.86,5.73,Yes,Delivered,Cash,81,4
ORD2024001123,12-12-2024,Chinese,601.49,R24,03:45,03:57,04:20,Friday,4,319.69,C047,14.1,72.69,12.55,78.7,4.59,Yes,Delivered,UPI,35,4
ORD2024001124,13-12-2024,Chinese,218.81,R44,05:48,05:56,06:42,Saturday,2,559.15,C064,15.21,84.22,14.51,88.42,5.18,No,Cancelled,Cash,54,3
ORD2024001125,06-07-2024,Sushi,184.64,R41,23:38,23:43,01:34,Sunday,2,483.69,C039,13.01,83.9,14.8,86.6,5.56,No,Returned,Cash,116,3
ORD2024001126,04-11-2024,Dessert,207.57,R41,00:42,00:52,01:21,Thursday,3,316.68,C037,15.4,71.8,14.73,93.12,2.31,Yes,Cancelled,Cash,39,4
ORD2024001127,10-07-2024,Italian,871.65,R36,00:12,00:19,02:06,Saturday,3,267.16,C007,13.23,81.63,12.57,85.72,0.58,No,Cancelled,UPI,114,4
ORD2024001128,21-12-2024,Burgers,505.6,R49,18:50,19:04,20:07,Tuesday,3,843.41,C095,15.21,76.75,11.56,86.94,6.87,Yes,Cancelled,UPI,77,4
ORD2024001129,06-08-2024,Dessert,378.41,R43,18:04,18:15,18:40,Friday,2,280.83,C061,13.4,92.91,14.99,93.54,3.16,No,Delivered,UPI,36,4
ORD2024001130,01-09-2024,Burgers,644.59,R29,21:04,21:13,22:03,Monday,3,704.01,C019,14.44,76.08,15.08,81.04,5.72,No,Delivered,UPI,59,3
ORD2024001131,14-12-2024,Italian,318.99,R6,09:26,09:36,10:46,Saturday,2,693.65,C087,13.96,73.44,13.9,85.35,6,No,Cancelled,UPI,80,4
ORD2024001132,16-05-2024,Mexican,844.73,R7,18:32,18:41,19:53,Saturday,1,754.91,C021,14.59,92.29,14.48,78.27,2.75,No,Delivered,Cash,81,3
ORD2024001133,23-12-2024,Sushi,603.57,R50,01:08,01:23,02:43,Sunday,2,634.43,C073,12.22,87.18,14.1,87.17,5.77,No,Delivered,UPI,95,4
ORD2024001134,12-10-2024,Chinese,624.04,R45,00:03,00:08,01:30,Sunday,2,796.42,C011,14.81,84.87,14.92,69.79,4.82,No,Delivered,UPI,87,4
ORD2024001135,23-07-2024,Italian,218.93,R4,16:59,17:13,18:29,Monday,1,858.39,C045,15.3,71.29,15.53,83.29,5.02,Yes,Delivered,Cash,90,3
ORD2024001136,01-06-2024,Sushi,329.5,R24,10:03,10:14,10:50,Friday,1,355.93,C038,15.22,81.31,12.41,92.92,6.71,No,Delivered,Cash,47,4
ORD2024001137,13-04-2024,Italian,783.12,R9,00:57,01:10,01:40,Saturday,3,313.32,C021,13.6,80.8,13.75,69.94,1.87,Yes,Delivered,UPI,43,3
ORD2024001138,12-09-2024,Mexican,786.76,R43,12:13,12:21,13:27,Friday,1,410.17,C096,14.22,71.47,15.35,90.65,3.64,No,Delivered,Cash,74,3
ORD2024001139,11-03-2024,Dessert,513.56,R44,14:40,14:52,16:09,Saturday,2,559.15,C064,15.21,84.22,14.51,88.42,5.18,No,Cancelled,Cash,89,4
ORD2024001140,26-07-2024,Chinese,304.27,R16,17:35,17:50,18:25,Friday,4,357.38,C045,13.66,74.01,15.62,82.07,1.23,Yes,Delivered,UPI,50,3
ORD2024001141,04-11-2024,Indian,400.54,R43,16:49,16:56,17:56,Friday,2,280.83,C061,13.4,92.91,14.99,93.54,3.16,No,Delivered,UPI,67,3
ORD2024001142,25-06-2024,Indian,824.4,R10,15:22,15:27,16:38,Saturday,1,349.11,C055,12.04,93.02,12.27,70.53,1.69,No,Cancelled,Cash,76,4
ORD2024001143,26-11-2024,Chinese,253.39,R43,08:51,09:04,10:26,Thursday,2,691.03,C063,12.67,76.43,14.43,90.88,5.68,Yes,Cancelled,UPI,95,3
ORD2024001144,13-09-2024,Thai,547,R32,15:28,15:42,17:27,Tuesday,1,446.29,C066,11.99,90.31,14.49,88.34,6.03,Yes,Delivered,UPI,119,3
ORD2024001145,22-08-2024,Chinese,731.01,R17,03:38,03:49,04:40,Monday,1,283.11,C076,14.93,75.07,14.48,89.97,5.16,No,Delivered,UPI,62,3
ORD2024001146,05-04-2024,Italian,832.42,R15,06:03,06:12,07:00,Thursday,1,837.63,C100,15.6,78.63,13.49,73.08,6.66,Yes,Delivered,UPI,57,3
ORD2024001147,13-03-2024,Dessert,382.88,R1,12:29,12:42,13:58,Thursday,2,418.16,C025,14.28,81.31,13.16,69.96,2.48,Yes,Delivered,UPI,89,4
ORD2024001148,13-05-2024,Mexican,648.46,R14,14:12,14:27,15:15,Monday,3,752.59,C062,12.27,69.56,12.49,89.38,5.22,No,Delivered,Cash,63,4
ORD2024001149,22-01-2024,Burgers,858.11,R39,09:51,09:59,10:42,Friday,1,200.22,C044,13.93,91.69,14.59,80.24,4.74,Yes,Returned,UPI,51,3
ORD2024001150,02-11-2024,Dessert,112.69,R25,11:53,12:02,13:53,Saturday,2,399.56,C058,13.17,88.46,15.4,90.31,1.15,No,Delivered,UPI,120,3
ORD2024001151,10-03-2024,Sushi,475.23,R30,09:21,09:27,11:21,Tuesday,2,448.41,C011,12.79,71.85,14.2,89.05,5.71,Yes,Delivered,UPI,120,3
ORD2024001152,25-02-2024,Sushi,295.83,R40,11:50,11:57,12:35,Thursday,3,590.26,C018,14.58,82.56,14.5,69.94,4.38,Yes,Delivered,Cash,45,3
ORD2024001153,25-09-2024,Chinese,232.93,R23,04:26,04:36,05:45,Sunday,3,882.4,C013,12.81,83.7,13.93,84.39,3,Yes,Delivered,UPI,79,4
ORD2024001154,19-02-2024,Mexican,658.06,R13,04:35,04:46,05:58,Saturday,3,543.29,C007,11.75,75.78,15.44,73.55,4.16,No,Delivered,UPI,83,4
ORD2024001155,27-02-2024,Burgers,392.72,R19,03:04,03:10,04:39,Friday,1,292.92,C058,13.8,81.88,15.14,75.79,1.69,No,Delivered,UPI,95,4
ORD2024001156,23-10-2024,Indian,762.09,R20,12:11,12:17,13:53,Monday,2,734.65,C076,12.98,85.86,11.92,91.72,5.58,Yes,Delivered,Cash,102,5
ORD2024001157,21-02-2024,Sushi,769.16,R27,04:03,04:17,04:48,Friday,1,726.54,C060,14.24,82.08,12.19,88.37,1.68,Yes,Delivered,UPI,45,4
ORD2024001158,03-01-2024,Italian,438.14,R38,14:46,14:52,16:09,Tuesday,1,735.38,C008,13.9,87.4,14.32,92.77,5.13,Yes,Delivered,UPI,83,4
ORD2024001159,08-12-2024,Chinese,822.18,R21,08:18,08:30,09:01,Friday,2,609.44,C028,14.08,76.62,11.96,89.34,4.59,Yes,Delivered,UPI,43,3
ORD2024001160,17-03-2024,Mexican,238.44,R33,03:10,03:17,03:44,Thursday,1,721.1,C087,14.34,90.98,13.11,86.39,7.03,Yes,Delivered,UPI,34,4
ORD2024001161,05-10-2024,Sushi,245.1,R20,17:30,17:44,19:04,Sunday,1,373.91,C058,14.82,89.52,15.57,89.53,2.68,Yes,Delivered,UPI,94,4
ORD2024001162,15-07-2024,Burgers,193.97,R28,22:08,22:20,23:50,Saturday,4,447.82,C093,11.77,91.02,14.43,86.47,3.88,Yes,Delivered,UPI,102,3
ORD2024001163,04-03-2024,Indian,103.35,R27,05:08,05:14,05:44,Sunday,1,567.34,C086,13.51,77.16,13.76,88.6,7.01,Yes,Delivered,Cash,36,4
ORD2024001164,23-01-2024,Thai,284.54,R26,04:36,04:48,06:00,Saturday,2,455.79,C044,14.44,73.2,12.28,80.8,3.66,No,Delivered,Cash,84,4
ORD2024001165,26-02-2024,Sushi,383.91,R14,15:39,15:50,17:04,Friday,1,885.16,C094,14.93,86.34,15.32,91.9,3.08,Yes,Delivered,UPI,85,4
ORD2024001166,09-09-2024,Burgers,776.43,R24,01:25,01:34,03:01,Thursday,2,696.06,C017,13.31,84.47,14.58,81.78,5.58,Yes,Delivered,UPI,96,3
ORD2024001167,17-06-2024,Chinese,222.06,R42,10:56,11:05,12:21,Saturday,2,787.8,C034,12.84,76.24,12.89,73.59,2.2,No,Delivered,UPI,85,4
ORD2024001168,24-09-2024,Mexican,415.45,R16,18:15,18:24,19:15,Friday,3,668.75,C005,12.46,82,15.07,82.48,5.45,Yes,Delivered,UPI,60,4
ORD2024001169,01-03-2024,Thai,316.88,R2,09:22,09:37,11:13,Saturday,4,530.49,C100,13.64,81.54,14.62,92.86,5.73,Yes,Delivered,Cash,111,5
ORD2024001170,12-02-2024,Mexican,314.43,R28,11:07,11:19,12:48,Friday,2,568.16,C042,11.67,90.94,11.7,69.71,1.64,No,Delivered,UPI,101,4
ORD2024001171,23-02-2024,Mexican,604.32,R44,09:40,09:55,10:21,Saturday,2,559.15,C064,15.21,84.22,14.51,88.42,5.18,No,Cancelled,Cash,41,4
ORD2024001172,24-12-2024,Burgers,753.79,R45,07:55,08:06,09:31,Wednesday,2,817.65,C097,13.2,85.27,12.26,90.09,4.87,Yes,Delivered,UPI,96,3
ORD2024001173,08-05-2024,Sushi,410.26,R6,08:33,08:46,10:17,Saturday,2,693.65,C087,13.96,73.44,13.9,85.35,6,No,Cancelled,UPI,104,4
ORD2024001174,09-12-2024,Indian,253.01,R16,07:02,07:08,07:52,Friday,4,357.38,C045,13.66,74.01,15.62,82.07,1.23,Yes,Delivered,UPI,50,4
ORD2024001175,18-11-2024,Italian,885.93,R17,09:45,09:54,11:13,Saturday,3,650.86,C008,11.82,72.64,13.68,77.18,2.59,Yes,Cancelled,UPI,88,4
ORD2024001176,13-11-2024,Dessert,122.33,R24,00:26,00:36,01:17,Thursday,2,696.06,C017,13.31,84.47,14.58,81.78,5.58,Yes,Delivered,UPI,51,3
ORD2024001177,25-09-2024,Indian,666.32,R46,05:17,05:29,06:38,Wednesday,1,586.85,C028,13.26,72.48,11.99,87.89,1.97,Yes,Delivered,UPI,81,3
ORD2024001178,18-06-2024,Indian,532.27,R37,09:38,09:45,10:55,Friday,3,831.04,C005,14.37,92.94,12.39,88.83,4.13,Yes,Delivered,UPI,77,2
ORD2024001179,22-11-2024,Dessert,649.64,R4,06:35,06:42,08:09,Wednesday,3,650.82,C076,13.6,87.1,14.78,71.6,2.8,Yes,Delivered,UPI,94,3
ORD2024001180,15-04-2024,Chinese,816.06,R12,19:24,19:31,20:44,Saturday,2,658.75,C080,14.8,73.75,13.9,72.19,2.79,No,Delivered,Cash,80,4
ORD2024001181,10-09-2024,Indian,627.76,R24,14:05,14:10,15:45,Friday,2,387.84,C077,12.69,74.7,15.28,83.04,5.82,Yes,Delivered,UPI,100,3
ORD2024001182,15-10-2024,Italian,243.79,R13,10:43,10:50,12:02,Saturday,3,543.29,C007,11.75,75.78,15.44,73.55,4.16,No,Delivered,UPI,79,4
ORD2024001183,27-12-2024,Mexican,368.39,R19,14:09,14:24,14:51,Friday,2,340.97,C025,14.99,69.94,14.88,84.89,6.97,No,Cancelled,UPI,42,3
ORD2024001184,27-09-2024,Burgers,480.15,R5,10:07,10:15,11:54,Sunday,3,288.95,C059,13.96,80.14,12.71,88.77,4.86,Yes,Delivered,Cash,107,3
ORD2024001185,27-10-2024,Burgers,420.95,R6,08:08,08:20,08:53,Monday,1,430.63,C031,12.59,88.1,11.91,74.32,0.98,No,Delivered,UPI,45,5
ORD2024001186,03-06-2024,Sushi,426.1,R22,23:10,23:18,01:08,Tuesday,3,550.36,C067,13.3,91.6,12.29,92.94,0.6,Yes,Delivered,UPI,118,3
ORD2024001187,16-10-2024,Chinese,706.78,R6,01:45,01:55,02:48,Monday,2,365.61,C030,12.68,85.21,12.06,77.88,4,Yes,Delivered,UPI,63,4
ORD2024001188,13-06-2024,Thai,771.08,R5,00:20,00:33,01:50,Saturday,2,333.91,C038,14.87,88.53,15.32,92.5,4.44,Yes,Returned,UPI,90,3
ORD2024001189,24-07-2024,Sushi,337.81,R9,14:49,15:00,16:02,Sunday,2,563.68,C040,14.79,84.27,11.75,91.36,6.15,Yes,Delivered,UPI,73,3
ORD2024001190,02-08-2024,Mexican,656.76,R27,12:12,12:19,13:43,Saturday,1,641.56,C024,12.82,88.61,12.3,76.73,5.49,Yes,Delivered,UPI,91,3
ORD2024001191,06-03-2024,Sushi,345.15,R40,16:26,16:34,18:21,Thursday,2,929.58,C048,15.07,82.24,15.66,72.1,4.19,Yes,Cancelled,UPI,115,4
ORD2024001192,18-02-2024,Burgers,429.93,R33,05:34,05:47,07:32,Thursday,4,407.53,C045,12.37,79.32,13.62,82.01,2.23,Yes,Delivered,UPI,118,3
ORD2024001193,01-12-2024,Italian,571.12,R5,13:26,13:34,14:38,Saturday,2,333.91,C038,14.87,88.53,15.32,92.5,4.44,Yes,Returned,UPI,72,3
ORD2024001194,21-10-2024,Burgers,169.71,R27,00:58,01:04,02:13,Sunday,2,788.78,C023,11.98,72.06,12.88,79.15,4.02,Yes,Cancelled,UPI,75,3
ORD2024001195,20-05-2024,Burgers,638.16,R32,05:04,05:11,06:42,Saturday,1,347.02,C002,12.7,74.87,13.02,69.97,4.65,No,Delivered,UPI,98,3
ORD2024001196,01-04-2024,Mexican,406.74,R44,04:48,05:03,06:34,Thursday,2,254.2,C006,12.09,84.61,12.02,93.22,5.33,Yes,Delivered,Cash,106,4
ORD2024001197,26-04-2024,Thai,345.04,R8,20:50,21:04,21:33,Saturday,1,728.13,C038,12.44,74.86,11.59,93.61,7.72,Yes,Delivered,UPI,43,4
ORD2024001198,04-05-2024,Burgers,525.41,R31,22:29,22:38,23:20,Wednesday,1,178.49,C066,12.88,76.01,12.63,90.09,4.83,Yes,Delivered,UPI,51,4
ORD2024001199,09-04-2024,Italian,499.69,R48,18:45,18:59,19:36,Thursday,1,293.61,C073,15.26,83.95,13.29,86.73,4.96,Yes,Delivered,UPI,51,4
ORD2024001200,27-05-2024,Italian,507.12,R6,01:00,01:14,02:57,Monday,1,430.63,C031,12.59,88.1,11.91,74.32,0.98,No,Delivered,UPI,117,3
ORD2024001201,22-08-2024,Italian,466.04,R46,06:54,07:01,08:11,Sunday,1,507.59,C062,14.07,86.64,12.38,72.17,2.89,Yes,Delivered,UPI,77,4
ORD2024001202,24-06-2024,Burgers,331.99,R14,03:08,03:20,03:45,Wednesday,1,473.02,C081,15.3,70.76,14.32,92.48,5.8,Yes,Delivered,Cash,37,3
ORD2024001203,02-11-2024,Thai,777.27,R42,11:23,11:37,12:23,Saturday,2,787.8,C034,12.84,76.24,12.89,73.59,2.2,No,Delivered,UPI,60,4
ORD2024001204,02-05-2024,Thai,88.02,R47,16:00,16:05,16:46,Monday,4,186.41,C056,11.91,69.36,14.45,84.63,3.85,Yes,Delivered,UPI,46,3
ORD2024001205,22-09-2024,Sushi,148.86,R34,04:56,05:03,06:05,Wednesday,3,809.52,C002,13.97,88.05,12.6,75.56,2.43,No,Delivered,UPI,69,4
ORD2024001206,15-10-2024,Indian,453.85,R24,12:39,12:52,14:06,Friday,2,387.84,C077,12.69,74.7,15.28,83.04,5.82,Yes,Delivered,UPI,87,4
ORD2024001207,03-01-2024,Burgers,883.68,R18,17:21,17:27,18:44,Friday,4,160.67,C017,14.33,84.3,14.63,92.74,6.8,Yes,Delivered,UPI,83,4
ORD2024001208,10-09-2024,Italian,876.84,R43,03:31,03:39,05:06,Thursday,2,691.03,C063,12.67,76.43,14.43,90.88,5.68,Yes,Cancelled,UPI,95,3
ORD2024001209,12-10-2024,Italian,562.83,R50,20:57,21:06,22:32,Sunday,2,634.43,C073,12.22,87.18,14.1,87.17,5.77,No,Delivered,UPI,95,3
ORD2024001210,01-04-2024,Mexican,153.86,R50,11:19,11:29,12:36,Monday,2,535.72,C029,15.26,89.87,12.46,73.44,6.14,Yes,Delivered,UPI,77,3
ORD2024001211,16-09-2024,Mexican,716.03,R20,07:49,08:02,08:24,Sunday,1,373.91,C058,14.82,89.52,15.57,89.53,2.68,Yes,Delivered,UPI,35,4
ORD2024001212,18-12-2024,Thai,802.29,R9,14:21,14:32,16:05,Thursday,1,805.87,C058,11.97,82.06,13.64,88.89,5.22,Yes,Delivered,Cash,104,3
ORD2024001213,07-06-2024,Mexican,725.68,R5,01:53,02:07,03:01,Saturday,2,298.96,C023,11.83,79.51,12.88,69.78,6.72,No,Delivered,Cash,68,3
ORD2024001214,18-07-2024,Mexican,83.8,R28,14:32,14:39,15:23,Friday,2,568.16,C042,11.67,90.94,11.7,69.71,1.64,No,Delivered,UPI,51,3
ORD2024001215,15-11-2024,Sushi,298.43,R48,06:59,07:04,08:40,Thursday,1,293.61,C073,15.26,83.95,13.29,86.73,4.96,Yes,Delivered,UPI,101,3
ORD2024001216,17-05-2024,Thai,248.8,R12,18:18,18:23,20:06,Saturday,2,279.81,C019,14.83,72.3,12.67,69.96,6.54,No,Returned,UPI,108,4
ORD2024001217,05-08-2024,Mexican,240.89,R39,07:06,07:14,09:05,Friday,3,707.05,C058,13.26,83,14.17,90.25,4.66,Yes,Delivered,UPI,119,4
ORD2024001218,02-04-2024,Mexican,613.86,R24,16:28,16:43,17:01,Friday,2,387.84,C077,12.69,74.7,15.28,83.04,5.82,Yes,Delivered,UPI,33,3
ORD2024001219,22-11-2024,Burgers,268.66,R12,16:14,16:24,16:50,Saturday,2,658.75,C080,14.8,73.75,13.9,72.19,2.79,No,Delivered,Cash,36,4
ORD2024001220,06-05-2024,Mexican,370.92,R44,14:14,14:26,15:19,Thursday,2,204.02,C003,14.59,88.57,15.1,82.01,3.6,Yes,Delivered,UPI,65,4
ORD2024001221,14-02-2024,Burgers,703.64,R44,15:35,15:47,16:36,Saturday,2,559.15,C064,15.21,84.22,14.51,88.42,5.18,No,Cancelled,Cash,61,4
ORD2024001222,05-02-2024,Mexican,818.49,R20,00:44,00:54,01:51,Monday,4,459.26,C054,15,86.77,13.46,86.31,6.87,No,Delivered,UPI,67,5
ORD2024001223,19-01-2024,Thai,375.91,R37,23:36,23:47,01:22,Thursday,2,171.25,C054,13.38,85.19,14.22,89.18,6.1,No,Returned,UPI,106,4
ORD2024001224,06-05-2024,Indian,532.52,R9,07:15,07:24,08:26,Wednesday,3,375.49,C036,13.55,89.57,13.29,70.48,7.47,Yes,Delivered,Cash,71,3
ORD2024001225,14-11-2024,Indian,147.26,R44,11:25,11:33,12:38,Tuesday,2,820.79,C081,13.99,73.26,12.43,87.08,0.42,Yes,Cancelled,UPI,73,3
ORD2024001226,11-04-2024,Thai,318.75,R4,17:23,17:35,17:58,Monday,1,858.39,C045,15.3,71.29,15.53,83.29,5.02,Yes,Delivered,Cash,35,4
ORD2024001227,16-06-2024,Dessert,277.03,R6,11:08,11:14,12:15,Monday,2,502.91,C066,13.64,89.04,13.13,93.04,4.07,Yes,Delivered,UPI,67,3
ORD2024001228,27-08-2024,Burgers,462.53,R11,07:57,08:07,08:51,Wednesday,1,379.68,C090,13.49,84.96,11.82,76.65,1.07,No,Delivered,UPI,54,4
ORD2024001229,16-12-2024,Dessert,504.09,R23,22:12,22:20,23:11,Sunday,1,509.55,C075,13.94,92.31,11.83,79.29,5.53,Yes,Delivered,UPI,59,3
ORD2024001230,16-01-2024,Chinese,204.34,R32,22:48,23:03,00:31,Tuesday,1,446.29,C066,11.99,90.31,14.49,88.34,6.03,Yes,Delivered,UPI,103,4
ORD2024001231,23-08-2024,Italian,330.61,R23,00:37,00:42,02:22,Friday,1,509.4,C029,12.04,91.29,13.8,81.33,5.08,No,Delivered,Cash,105,3
ORD2024001232,02-08-2024,Burgers,331.22,R47,13:25,13:30,14:32,Monday,2,555.28,C041,14.31,90.76,15.22,85.28,7.13,No,Delivered,Cash,67,3
ORD2024001233,10-04-2024,Italian,321.73,R33,18:03,18:15,19:38,Thursday,1,721.1,C087,14.34,90.98,13.11,86.39,7.03,Yes,Delivered,UPI,95,2
ORD2024001234,16-10-2024,Sushi,509.82,R16,09:58,10:03,11:02,Friday,1,684.94,C084,15.22,79.91,12.57,78.74,1.41,Yes,Delivered,UPI,64,3
ORD2024001235,18-10-2024,Sushi,94.01,R16,23:29,23:35,00:18,Wednesday,1,683.99,C077,12.17,82.79,13.16,73.17,3.86,Yes,Delivered,UPI,49,3
ORD2024001236,20-09-2024,Dessert,603.69,R50,13:19,13:25,14:13,Thursday,2,224.48,C097,14.41,71.9,13.3,76.77,5.28,Yes,Delivered,UPI,54,4
ORD2024001237,18-12-2024,Chinese,542.16,R21,00:09,00:17,01:37,Friday,2,609.44,C028,14.08,76.62,11.96,89.34,4.59,Yes,Delivered,UPI,88,3
ORD2024001238,22-12-2024,Indian,624.92,R18,16:47,17:02,17:32,Thursday,1,225.74,C052,11.87,91.24,12.76,93.51,3.22,Yes,Delivered,Cash,45,4
ORD2024001239,12-04-2024,Mexican,253.81,R21,23:52,23:59,01:33,Friday,2,609.44,C028,14.08,76.62,11.96,89.34,4.59,Yes,Delivered,UPI,101,4
ORD2024001240,20-04-2024,Burgers,444.43,R47,13:49,14:03,15:31,Monday,2,524.25,C098,12.49,88.49,12.63,85.48,2.42,Yes,Delivered,UPI,102,3
ORD2024001241,23-06-2024,Thai,785.12,R27,10:13,10:28,11:04,Sunday,1,567.34,C086,13.51,77.16,13.76,88.6,7.01,Yes,Delivered,Cash,51,3
ORD2024001242,01-08-2024,Mexican,311.38,R18,18:03,18:17,18:58,Thursday,1,225.74,C052,11.87,91.24,12.76,93.51,3.22,Yes,Delivered,Cash,55,3
ORD2024001243,07-07-2024,Burgers,216.89,R7,15:44,15:49,16:36,Saturday,1,754.91,C021,14.59,92.29,14.48,78.27,2.75,No,Delivered,Cash,52,4
ORD2024001244,14-05-2024,Thai,841.83,R14,05:52,06:00,07:31,Saturday,2,189.5,C026,15.57,77.37,13.79,93.6,5.09,No,Delivered,Cash,99,5
ORD2024001245,24-04-2024,Indian,575.33,R15,11:39,11:48,12:32,Sunday,2,380.53,C054,12.36,85.51,12.77,78.87,2.69,No,Delivered,UPI,53,4
ORD2024001246,16-05-2024,Dessert,513.74,R26,23:13,23:22,00:40,Saturday,3,729.4,C055,12.31,90.96,14.11,92.8,5.47,Yes,Delivered,UPI,87,3
ORD2024001247,23-04-2024,Indian,276.32,R43,06:55,07:01,07:47,Wednesday,2,527.91,C043,11.65,88.65,13.5,77.55,5.31,Yes,Delivered,UPI,52,3
